,N,sx,sy,sz,sx_err_stat,sy_err_stat,sz_err_stat,sx_err_sm,sy_err_sm,sz_err_sm,sx_err_tot,sy_err_tot,sz_err_tot,M,Mxder,Myder,Mzder,Meder,M_err_no_Ebeam,M_err_due_to_Ebeam,M_err_with_Ebeam,varN,varN_top_no_Ebeam,varN_bottom_no_Ebeam,varN_top_with_Ebeam,varN_bottom_with_Ebeam
51,13292153.767454749,1152.8972785046162,78.72109735168735,29.620253741170266,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3837874.715496314,3299.164018510782,23435.931260354973,129569.27206068842,456848.1801390952,197734.15258952402,456848.1801390952,497804.233405764,59328401.65857775,61829112.36132145,57072747.36632465,66189645.8189029,54042715.29655561
52,13552784.233483274,1154.48023397589,79.29984244440865,29.667968810946736,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3862849.073559258,3316.1117617221644,23540.431633313816,130202.68081628709,460023.42091263714,198628.6058511078,460023.42091263714,501073.717980219,61102651.43813451,63680215.72895695,58777201.29983993,68189974.7211016,55642887.393753916
53,13813414.699511798,1156.0631894471642,79.87858753712996,29.715683880723205,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3887920.6422675,3333.096669348537,23645.240021821628,130837.32677576451,463211.4141086655,199525.62962639332,463211.4141086655,504356.31357043434,62891171.993808016,65546058.5748914,60495478.01438389,70206734.62027282,57255672.00231589
54,14074045.16554032,1157.2511497101916,80.48567022184916,29.747342231320893,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3910470.714776049,3348.995042252383,23731.26974073364,131456.13763970905,466046.3637279278,200273.2131636755,466046.3637279278,507255.9246129383,64727473.2997062,67461701.00747004,62259665.77191669,72277467.38097307,58911302.76214549
55,14334675.631568845,1158.188106487781,81.11076030061243,29.76712696937287,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3931143.852173728,3363.9696341836534,23804.008944262256,132063.26079834465,468646.17902187555,200914.1769912922,468646.17902187555,509897.781548314,66605193.625631005,69420539.86920297,64063630.06830418,74395519.31848049,60603758.97048774
56,14595306.09759737,1159.0963221604554,81.73610964222026,29.787628704341856,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3951869.084792551,3379.0473259909063,23876.88986733308,132668.13293588976,471252.6509598438,201556.8373250691,471252.6509598438,512546.7975796598,68499662.62152949,71396699.16197848,65883800.000470065,76532787.46552974,62311057.87683599
57,14855936.563625894,1159.774835676023,82.36353104176852,29.813283661422062,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3972598.955865039,3394.766085377107,23949.492100713902,133249.29252947477,473860.55573045975,202201.00949397028,473860.55573045975,515198.0925018655,70411217.53570661,73390567.21047708,67720469.71820971,78689683.330205,64033483.7663873
58,15116567.029654419,1160.4533491915904,82.9909524413168,29.838938618502265,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,3993376.133328064,3410.5070756650694,24015.244511196113,133831.03817412214,476474.48397677776,202793.13022662132,476474.48397677776,517834.9037560601,72338975.1206236,75400327.75328675,69573521.5540431,80864772.46532264,65770503.82923621
59,15377197.495682944,1160.9691342485185,83.59799837741981,29.852177304130166,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4011485.072315602,3424.4257277046613,24064.87192509182,134378.30786837105,478765.9954621175,203251.92579180477,478765.9954621175,520123.2774534414,74322500.43426372,77468512.21392171,71479915.8687196,83103837.33266759,67556950.15089399
60,15637827.961711468,1161.3875110692873,84.19284768871776,29.858622567315937,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4028076.7750153053,3437.321873727175,24106.505991186867,134904.97647485413,480874.0099920299,203643.98542781238,480874.0099920299,522217.08731784904,76347113.56343785,79579770.94104189,73425587.88339362,85390095.63466352,69379777.54970945
61,15898458.427739993,1161.7406348174952,84.79218693383606,29.865211990065983,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4044587.7489764593,3450.3300550311055,24147.16377172105,135428.06092659928,482973.49945357005,204029.31526342747,482973.49945357005,524300.8322149515,78392090.92280494,81712059.42904252,75390988.95162186,87699702.5749371,71220661.16630301
62,16159088.893768517,1161.6180338861286,85.42425984564872,29.873061757484138,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4060524.4184916755,3464.2292871779396,24180.636648769603,135925.95400685325,484959.49959103134,204365.06039583456,484959.49959103134,526261.1463467322,80465106.28590314,83873135.33962166,77383689.24257398,90040442.31038643,73087007.18983828
63,16419719.359797042,1161.4954329547622,86.05633275746138,29.880911524902288,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4076514.453092973,3478.175982927433,24214.11771484097,136425.3714179927,486926.37283945136,204701.26934570257,486926.37283945136,528204.4133082629,82556412.10473132,86053033.53575604,79394164.31510043,92401575.74539404,74969913.55768996
64,16680349.825825566,1161.282873977563,86.72350447787889,29.885495706240256,1.3163820525119132,0.13986360966244632,0.054086674993107174,18.363339156516936,8.022516761162203,0,18.410461338202357,8.023735851362275,0.054086674993107174,4092600.111485122,3492.4697911483095,24244.750622237036,136942.68790832083,488907.8608034285,205017.95862608575,488907.8608034285,530153.9962261834,84665020.38552839,88250302.40092368,81421810.2750365,94782322.82695134,76868294.89687994
